image_path,mushroom_id,mushroom_name,category,is_poisonous,text_description
Dataset/Edible/01_Volvariella_volvacea/Images/75.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/77.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/78.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/79.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/99.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/98.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/97.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/96.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/95.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/94.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/93.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/92.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/91.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/90.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/55.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/9.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/88.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/87.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/86.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/85.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/84.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/83.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/82.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/81.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/80.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/8.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/89.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/54.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/76.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/52.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/29.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/28.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/27.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/26.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/25.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/24.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/23.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/22.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/21.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/20.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/3.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/2.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/18.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/17.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/16.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/15.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/14.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/13.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/12.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/11.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/100.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/53.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/19.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/30.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/10.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/46.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/51.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/50.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/5.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/49.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/48.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/47.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/31.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/45.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/44.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/42.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/43.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/40.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/4.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
Dataset/Edible/01_Volvariella_volvacea/Images/39.jpg,1,01_Volvariella_volvacea,edible,False,"Volvariella bombycina, Straw mushroom. Edible mushroom. Benefits: antioxidant, anti-cancer. 5-20cm white bell-shaped, white free gills, stem: white, volva, Brownish pink spores. Habitat: Hardwood, late spring to fall."
